id;zone1_id;zone2_id;euclidean_distance
197116;131;142;99.0
197117;131;143;103.0
197118;131;144;108.0
197119;131;145;121.0
197120;131;146;130.0
197121;131;147;135.0
197122;131;148;145.0
197123;131;149;174.0
197124;131;150;16.0
197125;131;151;112.0
197126;131;152;51.0
197127;131;153;76.0
197128;131;154;85.0
197129;131;155;104.0
197130;131;156;123.0
197131;131;157;111.0
197132;131;158;116.0
197133;131;159;65.0
197134;131;160;67.0
197135;131;161;66.0
197136;131;162;75.0
197137;131;163;76.0
197138;131;164;81.0
197139;131;165;93.0
197140;131;166;98.0
197141;131;167;103.0
197142;131;168;125.0
197143;131;169;144.0
197144;131;170;159.0
197145;131;171;141.0
197146;131;172;114.0
197147;131;173;93.0
197148;131;174;61.0
197149;131;175;95.0
197150;131;176;66.0
197151;131;177;86.0
197152;131;178;59.0
197153;131;179;38.0
197154;131;180;37.0
197155;131;181;50.0
197156;131;182;48.0
197157;131;183;70.0
197158;131;184;46.0
197159;131;185;11.0
197160;131;186;32.0
197161;131;187;26.0
197162;131;188;18.0
197163;131;189;51.0
197164;131;190;21.0
197165;131;191;43.0
197166;131;192;74.0
197167;132;79;137.0
197168;132;80;136.0
197169;132;81;97.0
197170;132;82;86.0
197171;132;83;79.0
197172;132;84;80.0
197173;132;85;88.0
197174;132;86;96.0
197175;132;87;92.0
197176;132;88;87.0
197177;132;89;91.0
197178;132;90;110.0
197179;132;91;107.0
197180;132;92;115.0
197181;132;93;127.0
197182;132;94;99.0
197183;132;95;89.0
197184;132;96;53.0
197185;132;97;116.0
197186;132;98;147.0
197187;132;99;160.0
197188;132;100;129.0
197189;132;101;88.0
197190;132;102;94.0
197191;132;103;104.0
197192;132;104;106.0
197193;132;105;82.0
197194;132;106;52.0
197195;132;107;76.0
197196;132;108;76.0
197197;132;109;81.0
197198;132;110;88.0
197199;132;111;67.0
197200;132;112;61.0
197201;132;113;56.0
197202;132;114;57.0
197203;132;115;44.0
197204;132;116;36.0
197205;132;117;47.0
197206;132;118;23.0
197207;132;119;31.0
197208;132;120;28.0
197209;132;121;40.0
197210;132;122;47.0
197211;132;123;40.0
197212;132;124;46.0
197213;132;125;59.0
197214;132;126;69.0
197215;132;127;68.0
197216;132;128;53.0
197217;132;129;38.0
197218;132;130;25.0
197219;132;131;36.0
197220;132;133;13.0
197221;132;134;19.0
197222;132;135;26.0
197223;132;136;36.0
197224;132;137;30.0
197225;132;138;69.0
197226;132;139;110.0
197227;132;140;55.0
197228;132;141;62.0
197229;132;142;72.0
197230;132;143;76.0
197231;132;144;81.0
197232;132;145;95.0
197233;132;146;103.0
197234;132;147;109.0
197235;132;148;119.0
197236;132;149;148.0
197237;132;150;44.0
197238;132;151;140.0
197239;132;152;83.0
197240;132;153;104.0
197241;132;154;101.0
197242;132;155;108.0
197243;132;156;129.0
197244;132;157;120.0
197245;132;158;134.0
197246;132;159;88.0
197247;132;160;86.0
197248;132;161;82.0
197249;132;162;88.0
197250;132;163;85.0
197251;132;164;87.0
197252;132;165;97.0
197253;132;166;100.0
197254;132;167;103.0
197255;132;168;120.0
197256;132;169;147.0
197257;132;170;154.0
197258;132;171;129.0
197259;132;172;96.0
197260;132;173;79.0
197261;132;174;41.0
197262;132;175;94.0
197263;132;176;66.0
197264;132;177;79.0
197265;132;178;51.0
197266;132;179;40.0
197267;132;180;48.0
197268;132;181;30.0
197269;132;182;25.0
197270;132;183;39.0
197271;132;184;13.0
197272;132;185;27.0
197273;132;186;21.0
197274;132;187;59.0
197275;132;188;52.0
197276;132;189;71.0
197277;132;190;40.0
197278;132;191;69.0
197279;132;192;58.0
197280;133;79;150.0
197281;133;80;149.0
197282;133;81;108.0
197283;133;82;97.0
197284;133;83;90.0
197285;133;84;93.0
197286;133;85;101.0
197287;133;86;109.0
197288;133;87;105.0
197289;133;88;100.0
197290;133;89;104.0
197291;133;90;122.0
197292;133;91;120.0
197293;133;92;128.0
197294;133;93;141.0
197295;133;94;113.0
197296;133;95;101.0
197297;133;96;66.0
197298;133;97;128.0
197299;133;98;160.0
197300;133;99;172.0
197301;133;100;140.0
197302;133;101;98.0
197303;133;102;107.0
197304;133;103;117.0
197305;133;104;119.0
197306;133;105;94.0
197307;133;106;65.0
197308;133;107;87.0
197309;133;108;89.0
197310;133;109;93.0
197311;133;110;100.0
197312;133;111;80.0
197313;133;112;75.0
197314;133;113;69.0
197315;133;114;67.0
197316;133;115;55.0
197317;133;116;48.0
197318;133;117;60.0
197319;133;118;37.0
197320;133;119;42.0
197321;133;120;36.0
197322;133;121;54.0
197323;133;122;60.0
197324;133;123;53.0
197325;133;124;59.0
197326;133;125;71.0
197327;133;126;82.0
197328;133;127;79.0
197329;133;128;63.0
197330;133;129;49.0
197331;133;130;34.0
197332;133;131;44.0
197333;133;132;13.0
197334;133;134;23.0
197335;133;135;13.0
197336;133;136;23.0
197337;133;137;20.0
197338;133;138;56.0
197339;133;139;97.0
197340;133;140;42.0
197341;133;141;49.0
197342;133;142;59.0
197343;133;143;63.0
197344;133;144;67.0
197345;133;145;81.0
197346;133;146;90.0
197347;133;147;96.0
197348;133;148;106.0
197349;133;149;135.0
197350;133;150;55.0
197351;133;151;152.0
197352;133;152;94.0
197353;133;153;116.0
197354;133;154;115.0
197355;133;155;122.0
197356;133;156;142.0
197357;133;157;133.0
197358;133;158;147.0
197359;133;159;100.0
197360;133;160;99.0
197361;133;161;95.0
197362;133;162;102.0
197363;133;163;98.0
197364;133;164;100.0
197365;133;165;110.0
197366;133;166;113.0
197367;133;167;115.0
197368;133;168;132.0
197369;133;169;159.0
197370;133;170;165.0
197371;133;171;140.0
197372;133;172;105.0
197373;133;173;89.0
197374;133;174;52.0
197375;133;175;107.0
197376;133;176;79.0
197377;133;177;91.0
197378;133;178;64.0
197379;133;179;53.0
197380;133;180;62.0
197381;133;181;42.0
197382;133;182;36.0
197383;133;183;44.0
197384;133;184;3.0
197385;133;185;34.0
197386;133;186;35.0
197387;133;187;69.0
197388;133;188;62.0
197389;133;189;84.0
197390;133;190;52.0
197391;133;191;81.0
197392;133;192;69.0
197393;134;79;146.0
197394;134;80;139.0
197395;134;81;110.0
197396;134;82;99.0
197397;134;83;93.0
197398;134;84;89.0
197399;134;85;98.0
197400;134;86;105.0
197401;134;87;99.0
197402;134;88;92.0
197403;134;89;92.0
197404;134;90;121.0
197405;134;91;109.0
197406;134;92;112.0
197407;134;93;128.0
197408;134;94;99.0
197409;134;95;100.0
197410;134;96;65.0
197411;134;97;109.0
197412;134;98;145.0
197413;134;99;152.0
197414;134;100;119.0
197415;134;101;76.0
197416;134;102;90.0
197417;134;103;100.0
197418;134;104;103.0
197419;134;105;76.0
197420;134;106;49.0
197421;134;107;67.0
197422;134;108;73.0
197423;134;109;76.0
197424;134;110;83.0
197425;134;111;65.0
197426;134;112;61.0
197427;134;113;57.0
197428;134;114;46.0
197429;134;115;37.0
197430;134;116;32.0
197431;134;117;50.0
197432;134;118;32.0
197433;134;119;23.0
197434;134;120;14.0
197435;134;121;44.0
197436;134;122;53.0
197437;134;123;50.0
197438;134;124;56.0
197439;134;125;68.0
197440;134;126;78.0
197441;134;127;83.0
197442;134;128;69.0
197443;134;129;54.0
197444;134;130;43.0
197445;134;131;54.0
197446;134;132;19.0
197447;134;133;23.0
197448;134;135;30.0
197449;134;136;36.0
197450;134;137;24.0
197451;134;138;64.0
197452;134;139;106.0
197453;134;140;54.0
197454;134;141;61.0
197455;134;142;70.0
197456;134;143;74.0
197457;134;144;79.0
197458;134;145;93.0
197459;134;146;101.0
197460;134;147;107.0
197461;134;148;117.0
197462;134;149;145.0
197463;134;150;59.0
197464;134;151;150.0
197465;134;152;97.0
197466;134;153;115.0
197467;134;154;106.0
197468;134;155;106.0
197469;134;156;127.0
197470;134;157;120.0
197471;134;158;138.0
197472;134;159;96.0
197473;134;160;93.0
197474;134;161;87.0
197475;134;162;92.0
197476;134;163;87.0
197477;134;164;87.0
197478;134;165;96.0
197479;134;166;97.0
197480;134;167;99.0
197481;134;168;113.0
197482;134;169;142.0
197483;134;170;145.0
197484;134;171;118.0
197485;134;172;82.0
197486;134;173;68.0
197487;134;174;32.0
197488;134;175;90.0
197489;134;176;65.0
197490;134;177;73.0
197491;134;178;48.0
197492;134;179;45.0
197493;134;180;56.0
197494;134;181;25.0
197495;134;182;20.0
197496;134;183;21.0
197497;134;184;22.0
197498;134;185;46.0
197499;134;186;29.0
197500;134;187;74.0
197501;134;188;68.0
197502;134;189;79.0
197503;134;190;53.0
197504;134;191;81.0
197505;134;192;49.0
197506;135;79;163.0
197507;135;80;162.0
197508;135;81;120.0
197509;135;82;110.0
197510;135;83;102.0
197511;135;84;106.0
197512;135;85;114.0
197513;135;86;122.0
197514;135;87;118.0
197515;135;88;113.0
197516;135;89;117.0
197517;135;90;135.0
197518;135;91;133.0
197519;135;92;140.0
197520;135;93;153.0
197521;135;94;125.0
197522;135;95;114.0
197523;135;96;78.0
197524;135;97;139.0
197525;135;98;172.0
197526;135;99;182.0
197527;135;100;149.0
197528;135;101;107.0
197529;135;102;118.0
197530;135;103;129.0
197531;135;104;131.0
197532;135;105;105.0
197533;135;106;77.0
197534;135;107;97.0
197535;135;108;100.0
197536;135;109;105.0
197537;135;110;112.0
197538;135;111;92.0
197539;135;112;87.0
197540;135;113;82.0
197541;135;114;76.0
197542;135;115;66.0
197543;135;116;60.0
197544;135;117;73.0
197545;135;118;50.0
197546;135;119;52.0
197547;135;120;45.0
197548;135;121;66.0
197549;135;122;73.0
197550;135;123;66.0
197551;135;124;72.0
197552;135;125;85.0
197553;135;126;95.0
197554;135;127;91.0
197555;135;128;76.0
197556;135;129;61.0
197557;135;130;46.0
197558;135;131;56.0
197559;135;132;26.0
197560;135;133;13.0
197561;135;134;30.0
197562;135;136;10.0
197563;135;137;14.0
197564;135;138;43.0
197565;135;139;84.0
197566;135;140;29.0
197567;135;141;36.0
197568;135;142;45.0
197569;135;143;50.0
197570;135;144;54.0
197571;135;145;68.0
197572;135;146;77.0
197573;135;147;83.0
197574;135;148;92.0
197575;135;149;122.0
197576;135;150;67.0
197577;135;151;165.0
197578;135;152;106.0
197579;135;153;129.0
197580;135;154;128.0
197581;135;155;134.0
197582;135;156;154.0
197583;135;157;146.0
197584;135;158;160.0
197585;135;159;114.0
197586;135;160;112.0
197587;135;161;108.0
197588;135;162;115.0
197589;135;163;111.0
197590;135;164;113.0
197591;135;165;123.0
197592;135;166;125.0
197593;135;167;127.0
197594;135;168;143.0
197595;135;169;171.0
197596;135;170;175.0
197597;135;171;149.0
197598;135;172;113.0
197599;135;173;98.0
197600;135;174;62.0
197601;135;175;118.0
197602;135;176;91.0
197603;135;177;102.0
197604;135;178;76.0
197605;135;179;66.0
197606;135;180;75.0
197607;135;181;53.0
197608;135;182;47.0
197609;135;183;50.0
197610;135;184;13.0
197611;135;185;45.0
197612;135;186;47.0
197613;135;187;81.0
197614;135;188;73.0
197615;135;189;97.0
197616;135;190;65.0
197617;135;191;94.0
197618;135;192;79.0
197619;136;79;174.0
197620;136;80;172.0
197621;136;81;131.0
197622;136;82;121.0
197623;136;83;113.0
197624;136;84;116.0
197625;136;85;125.0
197626;136;86;132.0
197627;136;87;128.0
197628;136;88;123.0
197629;136;89;126.0
197630;136;90;146.0
197631;136;91;143.0
197632;136;92;148.0
197633;136;93;163.0
197634;136;94;134.0
197635;136;95;125.0
197636;136;96;89.0
197637;136;97;146.0
197638;136;98;181.0
197639;136;99;189.0
197640;136;100;155.0
197641;136;101;112.0
197642;136;102;126.0
197643;136;103;137.0
197644;136;104;140.0
197645;136;105;112.0
197646;136;106;85.0
197647;136;107;103.0
197648;136;108;109.0
197649;136;109;113.0
197650;136;110;120.0
197651;136;111;101.0
197652;136;112;96.0
197653;136;113;91.0
197654;136;114;82.0
197655;136;115;74.0
197656;136;116;68.0
197657;136;117;82.0
197658;136;118;60.0
197659;136;119;60.0
197660;136;120;51.0
197661;136;121;76.0
197662;136;122;83.0
197663;136;123;77.0
197664;136;124;83.0
197665;136;125;95.0
197666;136;126;106.0
197667;136;127;102.0
197668;136;128;87.0
197669;136;129;72.0
197670;136;130;57.0
197671;136;131;67.0
197672;136;132;36.0
197673;136;133;23.0
197674;136;134;36.0
197675;136;135;10.0
197676;136;137;13.0
197677;136;138;32.0
197678;136;139;73.0
197679;136;140;19.0
197680;136;141;25.0
197681;136;142;35.0
197682;136;143;39.0
197683;136;144;44.0
197684;136;145;58.0
197685;136;146;67.0
197686;136;147;72.0
197687;136;148;82.0
197688;136;149;111.0
197689;136;150;78.0
197690;136;151;176.0
197691;136;152;117.0
197692;136;153;140.0
197693;136;154;138.0
197694;136;155;142.0
197695;136;156;163.0
197696;136;157;155.0
197697;136;158;170.0
197698;136;159;124.0
197699;136;160;123.0
197700;136;161;118.0
197701;136;162;125.0
197702;136;163;121.0
197703;136;164;122.0
197704;136;165;131.0
197705;136;166;133.0
197706;136;167;135.0
197707;136;168;150.0
197708;136;169;179.0
197709;136;170;182.0
197710;136;171;154.0
197711;136;172;117.0
197712;136;173;104.0
197713;136;174;69.0
197714;136;175;126.0
197715;136;176;100.0
197716;136;177;110.0
197717;136;178;84.0
197718;136;179;76.0
197719;136;180;85.0
197720;136;181;61.0
197721;136;182;55.0
197722;136;183;55.0
197723;136;184;23.0
197724;136;185;56.0
197725;136;186;57.0
197726;136;187;92.0
197727;136;188;84.0
197728;136;189;107.0
197729;136;190;76.0
197730;136;191;105.0
197731;136;192;86.0
197732;137;79;167.0
197733;137;80;163.0
197734;137;81;127.0
197735;137;82;116.0
197736;137;83;109.0
197737;137;84;109.0
197738;137;85;118.0
197739;137;86;125.0
197740;137;87;120.0
197741;137;88;114.0
197742;137;89;116.0
197743;137;90;140.0
197744;137;91;133.0
197745;137;92;136.0
197746;137;93;152.0
197747;137;94;123.0
197748;137;95;119.0
197749;137;96;83.0
197750;137;97;133.0
197751;137;98;169.0
197752;137;99;176.0
197753;137;100;141.0
197754;137;101;98.0
197755;137;102;114.0
197756;137;103;125.0
197757;137;104;128.0
197758;137;105;100.0
197759;137;106;74.0
197760;137;107;90.0
197761;137;108;97.0
197762;137;109;101.0
197763;137;110;107.0
197764;137;111;90.0
197765;137;112;85.0
197766;137;113;81.0
197767;137;114;69.0
197768;137;115;61.0
197769;137;116;57.0
197770;137;117;72.0
197771;137;118;51.0
197772;137;119;48.0
197773;137;120;39.0
197774;137;121;66.0
197775;137;122;74.0
197776;137;123;69.0
197777;137;124;75.0
197778;137;125;88.0
197779;137;126;99.0
197780;137;127;98.0
197781;137;128;83.0
197782;137;129;68.0
197783;137;130;53.0
197784;137;131;64.0
197785;137;132;30.0
197786;137;133;20.0
197787;137;134;24.0
197788;137;135;14.0
197789;137;136;13.0
197790;137;138;40.0
197791;137;139;82.0
197792;137;140;30.0
197793;137;141;36.0
197794;137;142;46.0
197795;137;143;50.0
197796;137;144;55.0
197797;137;145;68.0
197798;137;146;77.0
197799;137;147;83.0
197800;137;148;92.0
197801;137;149;121.0
197802;137;150;74.0
197803;137;151;169.0
197804;137;152;113.0
197805;137;153;134.0
197806;137;154;129.0
197807;137;155;131.0
197808;137;156;151.0
197809;137;157;144.0
197810;137;158;161.0
197811;137;159;117.0
197812;137;160;115.0
197813;137;161;109.0
197814;137;162;115.0
197815;137;163;110.0
197816;137;164;111.0
197817;137;165;120.0
197818;137;166;121.0
197819;137;167;123.0
197820;137;168;137.0
197821;137;169;167.0
197822;137;170;168.0
197823;137;171;141.0
197824;137;172;103.0
197825;137;173;91.0
197826;137;174;56.0
197827;137;175;114.0
197828;137;176;89.0
197829;137;177;97.0
197830;137;178;73.0
197831;137;179;67.0
197832;137;180;77.0
197833;137;181;49.0
197834;137;182;44.0
197835;137;183;41.0
197836;137;184;19.0
197837;137;185;54.0
197838;137;186;49.0
197839;137;187;89.0
197840;137;188;81.0
197841;137;189;100.0
197842;137;190;70.0
197843;137;191;99.0
197844;137;192;73.0
197845;138;79;206.0
197846;138;80;203.0
197847;138;81;164.0
197848;138;82;154.0
197849;138;83;146.0
197850;138;84;149.0
197851;138;85;157.0
197852;138;86;165.0
197853;138;87;161.0
197854;138;88;155.0
197855;138;89;157.0
197856;138;90;178.0
197857;138;91;173.0
197858;138;92;176.0
197859;138;93;193.0
197860;138;94;163.0
197861;138;95;158.0
197862;138;96;122.0
197863;138;97;172.0
197864;138;98;209.0
197865;138;99;212.0
197866;138;100;176.0
197867;138;101;133.0
197868;138;102;154.0
197869;138;103;164.0
197870;138;104;168.0
197871;138;105;139.0
197872;138;106;114.0
197873;138;107;127.0
197874;138;108;137.0
197875;138;109;140.0
197876;138;110;147.0
197877;138;111;130.0
197878;138;112;126.0
197879;138;113;122.0
197880;138;114;107.0
197881;138;115;101.0
197882;138;116;97.0
197883;138;117;113.0
197884;138;118;92.0
197885;138;119;88.0
197886;138;120;78.0
197887;138;121;107.0
197888;138;122;115.0
197889;138;123;109.0
197890;138;124;115.0
197891;138;125;128.0
197892;138;126;138.0
197893;138;127;135.0
197894;138;128;119.0
197895;138;129;105.0
197896;138;130;89.0
197897;138;131;99.0
197898;138;132;69.0
197899;138;133;56.0
197900;138;134;64.0
197901;138;135;43.0
197902;138;136;32.0
197903;138;137;40.0
197904;138;139;42.0
197905;138;140;15.0
197906;138;141;11.0
197907;138;142;11.0
197908;138;143;13.0
197909;138;144;17.0
197910;138;145;29.0
197911;138;146;37.0
197912;138;147;42.0
197913;138;148;52.0
197914;138;149;81.0
197915;138;150;111.0
197916;138;151;208.0
197917;138;152;150.0
197918;138;153;173.0
197919;138;154;169.0
197920;138;155;171.0
197921;138;156;191.0
197922;138;157;185.0
197923;138;158;202.0
197924;138;159;157.0
197925;138;160;155.0
197926;138;161;150.0
197927;138;162;156.0
197928;138;163;151.0
197929;138;164;152.0
197930;138;165;160.0
197931;138;166;161.0
197932;138;167;162.0
197933;138;168;174.0
197934;138;169;206.0
197935;138;170;204.0
197936;138;171;175.0
197937;138;172;136.0
197938;138;173;127.0
197939;138;174;96.0
197940;138;175;154.0
197941;138;176;129.0
197942;138;177;136.0
197943;138;178;113.0
197944;138;179;107.0
197945;138;180;117.0
197946;138;181;90.0
197947;138;182;84.0
197948;138;183;77.0
197949;138;184;56.0
197950;138;185;88.0
197951;138;186;89.0
197952;138;187;125.0
197953;138;188;117.0
197954;138;189;140.0
197955;138;190;109.0
197956;138;191;138.0
197957;138;192;111.0
197958;139;79;248.0
197959;139;80;245.0
197960;139;81;203.0
197961;139;82;193.0
197962;139;83;185.0
197963;139;84;190.0
197964;139;85;199.0
197965;139;86;206.0
197966;139;87;202.0
197967;139;88;197.0
197968;139;89;199.0
197969;139;90;219.0
197970;139;91;215.0
197971;139;92;218.0
197972;139;93;235.0
197973;139;94;205.0
197974;139;95;198.0
197975;139;96;163.0
197976;139;97;213.0
197977;139;98;250.0
197978;139;99;252.0
197979;139;100;215.0
197980;139;101;173.0
197981;139;102;195.0
197982;139;103;206.0
197983;139;104;210.0
197984;139;105;180.0
197985;139;106;156.0
197986;139;107;168.0
197987;139;108;179.0
197988;139;109;182.0
197989;139;110;188.0
197990;139;111;172.0
197991;139;112;168.0
197992;139;113;164.0
197993;139;114;148.0
197994;139;115;143.0
197995;139;116;139.0
197996;139;117;155.0
197997;139;118;134.0
197998;139;119;130.0
197999;139;120;120.0
198000;139;121;149.0
198001;139;122;157.0
198002;139;123;151.0
198003;139;124;157.0
198004;139;125;169.0
198005;139;126;180.0
198006;139;127;174.0
198007;139;128;159.0
198008;139;129;145.0
198009;139;130;129.0
198010;139;131;138.0
198011;139;132;110.0
198012;139;133;97.0
198013;139;134;106.0
198014;139;135;84.0
198015;139;136;73.0
198016;139;137;82.0
198017;139;138;42.0
198018;139;140;55.0
198019;139;141;48.0
198020;139;142;38.0
198021;139;143;34.0
198022;139;144;30.0
198023;139;145;17.0
198024;139;146;10.0
198025;139;147;8.0
198026;139;148;13.0
198027;139;149;38.0
198028;139;150;151.0
198029;139;151;249.0
198030;139;152;189.0
198031;139;153;213.0
198032;139;154;211.0
198033;139;155;213.0
198034;139;156;233.0
198035;139;157;227.0
198036;139;158;244.0
198037;139;159;198.0
198038;139;160;197.0
198039;139;161;192.0
198040;139;162;198.0
198041;139;163;193.0
198042;139;164;194.0
198043;139;165;202.0
198044;139;166;203.0
198045;139;167;204.0
198046;139;168;215.0
198047;139;169;247.0
198048;139;170;244.0
198049;139;171;213.0
198050;139;172;175.0
198051;139;173;168.0
198052;139;174;138.0
198053;139;175;195.0
198054;139;176;171.0
198055;139;177;177.0
198056;139;178;155.0
198057;139;179;149.0
198058;139;180;159.0
198059;139;181;132.0
198060;139;182;126.0
198061;139;183;118.0
198062;139;184;97.0
198063;139;185;128.0
198064;139;186;131.0
198065;139;187;164.0
198066;139;188;156.0
198067;139;189;181.0
198068;139;190;150.0
198069;139;191;178.0
198070;139;192;153.0
198071;140;79;193.0
198072;140;80;191.0
198073;140;81;149.0
198074;140;82;139.0
198075;140;83;131.0
198076;140;84;135.0
198077;140;85;144.0
198078;140;86;151.0
198079;140;87;147.0
198080;140;88;142.0
198081;140;89;145.0
